,序號,券商,價格,買進股數,賣出股數
0,1.0,1020,32.5,1000,0
1,3.0,102C,32.65,1000,0
2,5.0,1040,32.5,2000,0
3,7.0,1041,32.7,0,1000
4,9.0,1042,32.5,3000,0
5,11.0,1114,32.6,1000,0
6,13.0,116B,32.5,5000,0
7,15.0,116d,32.75,2000,0
8,17.0,116L,32.7,0,3000
9,19.0,116m,32.6,0,5000
10,21.0,116Q,32.65,10000,0
11,23.0,116Z,32.5,5000,0
12,25.0,1260,32.65,1000,0
13,27.0,126X,32.65,1000,1000
14,29.0,126X,32.9,1000,1000
15,31.0,1440,32.55,4000,0
16,33.0,1440,32.65,11000,3000
17,35.0,1440,32.75,6000,2000
18,37.0,1440,32.85,2000,8000
19,39.0,1440,32.95,1000,0
20,41.0,1470,32.6,2000,0
21,43.0,1470,32.7,1000,0
22,45.0,1480,32.55,0,2000
23,47.0,1480,32.65,0,1000
24,49.0,1480,32.8,0,1000
25,51.0,1520,32.5,0,1000
26,53.0,1520,32.8,0,6000
27,55.0,1520,32.9,0,1000
28,57.0,1650,32.55,0,8000
29,59.0,1650,32.65,2000,0
30,61.0,1650,32.75,0,20000
31,63.0,1650,32.85,9000,0
32,65.0,1650,32.95,7000,0
33,67.0,5261,32.65,0,1000
34,69.0,5384,32.5,5000,0
35,71.0,5385,32.95,0,1000
36,73.0,538C,32.5,1000,0
37,75.0,538C,32.7,1000,0
38,77.0,538D,32.6,0,20000
39,79.0,538F,32.55,1000,0
40,81.0,5600,32.55,0,3000
41,83.0,585A,32.5,0,1000
42,85.0,585b,32.85,1000,0
43,87.0,585D,32.7,2000,0
44,89.0,5922,32.6,2000,0
45,91.0,5925,32.7,0,3000
46,93.0,592a,32.85,0,270
47,95.0,592c,32.7,10,0
48,97.0,592G,32.6,1000,0
49,99.0,592l,32.6,1000,0
50,2.0,1020,32.55,1000,0
51,4.0,102C,32.95,0,1000
52,6.0,1040,32.6,1000,0
53,8.0,1041,32.8,1000,0
54,10.0,104C,32.95,0,3000
55,12.0,1166,32.5,1000,0
56,14.0,116B,32.55,0,2000
57,16.0,116j,32.55,2000,0
58,18.0,116m,32.55,0,2000
59,20.0,116M,32.55,0,1000
60,22.0,116S,32.95,1000,0
61,24.0,1230,32.5,20000,0
62,26.0,1262,32.55,2000,0
63,28.0,126X,32.7,2000,0
64,30.0,1440,32.5,2000,3000
65,32.0,1440,32.6,8000,15000
66,34.0,1440,32.7,7000,10000
67,36.0,1440,32.8,4000,2000
68,38.0,1440,32.9,4000,0
69,40.0,1470,32.5,0,2000
70,42.0,1470,32.65,3000,1000
71,44.0,1470,32.75,0,1000
72,46.0,1480,32.6,0,2000
73,48.0,1480,32.7,1000,0
74,50.0,1480,32.95,1000,0
75,52.0,1520,32.65,0,20000
76,54.0,1520,32.85,0,4000
77,56.0,1650,32.5,1000,18000
78,58.0,1650,32.6,2000,4000
79,60.0,1650,32.7,3000,1000
80,62.0,1650,32.8,0,9000
81,64.0,1650,32.9,3000,3000
82,66.0,2185,32.7,0,163
83,68.0,5262,32.5,1000,0
84,70.0,5384,32.6,4000,0
85,72.0,5387,32.55,1000,0
86,74.0,538C,32.55,0,1000
87,76.0,538C,32.8,1000,0
88,78.0,538D,32.65,0,21000
89,80.0,538N,32.7,0,1000
90,82.0,5855,32.65,1000,0
91,84.0,585b,32.55,0,1000
92,86.0,585D,32.65,1000,0
93,88.0,585J,32.65,4000,4000
94,90.0,5925,32.65,0,3000
95,92.0,592a,32.8,0,20
96,94.0,592a,32.9,0,229
97,96.0,592D,32.7,2000,0
98,98.0,592i,32.6,1000,0
99,100.0,592l,32.65,1000,0
