,序號,券商,價格,買進股數,賣出股數
0,1.0,1021,50.0,0,1000
1,3.0,1025,50.6,0,1000
2,5.0,1028,50.5,0,5000
3,7.0,1032,50.3,1000,0
4,9.0,103A,50.1,1000,0
5,11.0,103F,50.5,1000,0
6,13.0,1040,50.6,0,2000
7,15.0,1045,50.1,1000,0
8,17.0,104C,50.3,500,0
9,19.0,1119,50.1,1000,0
10,21.0,1160,50.2,0,5000
11,23.0,1160,50.4,0,6000
12,25.0,1160,50.8,15000,13000
13,27.0,1161,50.2,0,1000
14,29.0,1162,50.2,3000,0
15,31.0,1163,50.1,1000,0
16,33.0,1164,50.3,0,1000
17,35.0,1165,50.4,1000,4000
18,37.0,116A,50.1,1000,0
19,39.0,116c,50.1,1000,0
20,41.0,116C,50.2,5000,0
21,43.0,116C,50.6,0,2000
22,45.0,116f,50.5,0,5000
23,47.0,116G,50.2,0,1000
24,49.0,116J,50.2,0,2000
25,51.0,116J,50.6,1000,0
26,53.0,116L,50.1,0,3000
27,55.0,116M,50.4,1000,0
28,57.0,116N,50.2,0,1000
29,59.0,116Q,50.2,0,3000
30,61.0,116r,50.1,1000,0
31,63.0,116r,50.4,0,1000
32,65.0,116r,50.7,1000,0
33,67.0,116S,50.3,30,0
34,69.0,116U,50.4,0,1
35,71.0,116Z,50.5,0,1000
36,73.0,1260,50.1,0,7000
37,75.0,126L,50.1,0,1000
38,77.0,1440,50.1,7000,0
39,79.0,1440,50.3,11000,2000
40,81.0,1440,50.5,20000,0
41,83.0,1440,50.7,1000,0
42,85.0,1470,50.0,1000,0
43,87.0,1470,50.2,8000,0
44,89.0,1470,50.4,20000,0
45,91.0,1470,50.6,1000,0
46,93.0,1480,50.2,1000,0
47,95.0,1480,50.4,3000,0
48,97.0,1480,50.6,8000,0
49,99.0,1520,50.5,23000,1000
50,2.0,1025,50.1,1000,0
51,4.0,1028,50.3,270,0
52,6.0,102E,50.2,0,2000
53,8.0,1037,50.4,2000,0
54,10.0,103F,50.4,1000,0
55,12.0,1040,50.3,2000,1000
56,14.0,1042,50.2,1000,0
57,16.0,1045,50.2,1000,0
58,18.0,1118,50.2,1000,0
59,20.0,1160,50.1,1000,0
60,22.0,1160,50.3,0,4000
61,24.0,1160,50.7,2000,0
62,26.0,1161,50.1,0,3000
63,28.0,1162,50.1,2000,0
64,30.0,1162,50.4,2000,0
65,32.0,1163,50.4,0,1000
66,34.0,1165,50.3,3000,0
67,36.0,1166,50.0,1000,0
68,38.0,116B,50.1,1000,0
69,40.0,116c,50.2,2000,0
70,42.0,116C,50.3,5000,0
71,44.0,116f,50.2,5000,0
72,46.0,116G,50.1,10000,41000
73,48.0,116i,50.3,0,15000
74,50.0,116J,50.5,1000,0
75,52.0,116L,50.0,0,14000
76,54.0,116L,50.6,1000,0
77,56.0,116N,50.0,1000,0
78,58.0,116N,50.4,2000,0
79,60.0,116Q,50.8,1000,0
80,62.0,116r,50.2,1000,1000
81,64.0,116r,50.5,1000,0
82,66.0,116S,50.2,80,0
83,68.0,116U,50.0,1000,0
84,70.0,116W,50.1,1000,0
85,72.0,1232,50.1,1000,0
86,74.0,126D,50.0,1000,0
87,76.0,1440,50.0,2000,0
88,78.0,1440,50.2,10000,0
89,80.0,1440,50.4,12000,0
90,82.0,1440,50.6,12000,4000
91,84.0,1440,50.8,1000,1000
92,86.0,1470,50.1,10000,0
93,88.0,1470,50.3,24000,0
94,90.0,1470,50.5,10000,0
95,92.0,1480,50.1,3000,0
96,94.0,1480,50.3,1000,0
97,96.0,1480,50.5,6000,0
98,98.0,1480,50.8,1000,3000
99,100.0,1560,50.0,7000,0
100,101.0,1560,50.2,1000,0
101,103.0,1590,50.2,0,1000
