,序號,券商,價格,買進股數,賣出股數
0,1,1020 合 庫,87.5,0,2000
1,3,1021 合庫台中,87.3,0,7000
2,5,1021,87.7,0,1000
3,7,1021,88.4,1000,0
4,9,1022,88.0,0,2000
5,11,1024,88.0,1000,0
6,13,1028,88.2,1000,0
7,15,102E 合庫桃園,87.4,2000,0
8,17,102E,87.7,0,1000
9,19,102F,88.1,200,0
10,21,1035,87.7,2000,0
11,23,1040 臺 銀,87.4,0,1000
12,25,1040,88.0,0,1000
13,27,1041 臺銀鳳山,87.8,2000,0
14,29,1043 臺銀民權,87.6,0,1000
15,31,1043,88.4,0,1000
16,33,1045,88.5,0,1000
17,35,104A,88.0,0,2000
18,37,104A,88.3,0,2000
19,39,104C,87.9,0,50
20,41,104D 臺銀金山,88.1,70,0
21,43,1114 企銀嘉義,88.0,0,2000
22,45,111B 台企建成,87.9,0,3000
23,47,1160 日 盛,87.5,3000,0
24,49,1160,87.9,0,3000
25,51,1160,88.2,0,1000
26,53,1163 日盛台中,87.5,0,1000
27,55,1163,88.4,0,1000
28,57,1167 日盛嘉義,87.7,0,5000
29,59,1168,88.0,0,1000
30,61,1169,87.7,0,51
31,63,116b 日盛園區,87.6,1000,0
32,65,116b,88.3,1000,0
33,67,116B,88.0,0,17000
34,69,116d 日盛三峽,87.5,0,4000
35,71,116G 日盛景美,88.1,0,10
36,73,116i 日盛樹林,88.0,0,50
37,75,116L 日盛大墩,87.3,0,1000
38,77,116L,88.1,20,20
39,79,116N 日盛永康,87.5,500,0
40,81,116Q 日盛二林,87.6,0,1000
41,83,116V 日盛斗六,87.5,12000,0
42,85,116X 日盛宜蘭,87.8,40,0
43,87,116Z 日盛中和,88.2,1000,1000
44,89,1230,88.1,10000,0
45,91,126D 宏遠台南,87.5,0,200
46,93,126D,88.5,0,2000
47,95,126i 宏遠光隆,87.8,0,1000
48,97,126Q,87.5,2000,3000
49,99,126Q,87.7,0,1000
50,2,1020,87.7,1000,0
51,4,1021,87.4,6000,0
52,6,1021,88.0,7000,0
53,8,1022 合庫台南,87.4,200,0
54,10,1024 合庫嘉義,87.3,3000,0
55,12,1028 合庫彰化,88.1,3000,0
