,序號,券商,價格,買進股數,賣出股數
0,1.0,1020 合 庫,158.5,1000,0
1,3.0,1021 合庫台中,158.5,2000,0
2,5.0,1021,159.5,1000,0
3,7.0,1023 合庫高雄,158.5,3000,0
4,9.0,1028 合庫彰化,159.5,0,25000
5,11.0,102C 合庫自強,159.0,4000,0
6,13.0,102G 合庫三重,158.5,0,2000
7,15.0,1030 土 銀,159.0,1000,0
8,17.0,1030,161.0,1000,0
9,19.0,1031,160.0,1000,0
10,21.0,1035 土銀新竹,158.5,1000,0
11,23.0,1036 土銀玉里,160.5,1000,0
12,25.0,1040,159.5,182,0
13,27.0,1040,160.5,0,1000
14,29.0,1041 臺銀鳳山,159.0,1000,0
15,31.0,1042 臺銀臺南,158.5,1000,0
16,33.0,1042,159.5,1000,0
17,35.0,1042,161.0,1000,0
18,37.0,1043,159.5,100,0
19,39.0,1043,161.0,0,2000
20,41.0,1045 臺銀新竹,159.5,100,0
21,43.0,104A,159.5,118,70
22,45.0,104A,161.0,60,92
23,47.0,104C 臺銀高雄,159.0,2000,0
24,49.0,104D 臺銀金山,158.5,1000,0
25,51.0,1115 企銀太平,159.0,1000,0
26,53.0,1160 日 盛,158.5,1000,0
27,55.0,1162 日盛台南,158.5,0,1000
28,57.0,1162,160.0,2000,0
29,59.0,1163,160.0,1000,0
30,61.0,1166 日盛雙和,158.5,1000,0
31,63.0,1167 日盛嘉義,161.0,10000,0
32,65.0,116A 日盛木柵,159.0,2000,0
33,67.0,116A,160.5,100,0
34,69.0,116B 日盛中壢,158.5,0,1000
35,71.0,116C,159.0,0,79000
36,73.0,116e 日盛竹北,160.0,0,26000
37,75.0,116F 日盛員林,159.5,1000,0
38,77.0,116g 日盛龍潭,159.0,1000,0
39,79.0,116G,159.5,10,0
40,81.0,116G,161.0,1000,0
41,83.0,116H,160.0,100,0
42,85.0,116i,160.0,0,50
43,87.0,116j,160.0,400,0
44,89.0,116L 日盛大墩,158.5,1000,0
45,91.0,116r 日盛文化,158.5,0,11000
46,93.0,116r,160.5,1000,0
47,95.0,116S 日盛新莊,158.5,1000,0
48,97.0,116W 日盛鳳山,160.0,1000,0
49,99.0,116Z,161.0,31,0
50,2.0,1020,159.0,1000,0
51,4.0,1021,159.0,5000,0
52,6.0,1022 合庫台南,159.5,1000,0
53,8.0,1023,159.0,4000,0
54,10.0,1029 合庫鳳山,159.0,2000,0
55,12.0,102F 合庫西台,160.0,1000,0
56,14.0,102G,159.0,3000,0
57,16.0,1030,160.0,1000,0
58,18.0,1031 土銀台中,159.0,1000,0
59,20.0,1032 土銀台南,158.5,0,1000
60,22.0,1035,160.0,250,0
61,24.0,1040 臺 銀,159.0,1000,24000
62,26.0,1040,160.0,2000,0
63,28.0,1040,161.0,0,1000
64,30.0,1041,160.0,20,0
65,32.0,1042,159.0,1000,0
66,34.0,1042,160.0,1000,0
67,36.0,1043 臺銀民權,159.0,2000,0
68,38.0,1043,160.0,24,0
69,40.0,1043,161.5,50,0
70,42.0,104A 臺銀臺中,158.5,2000,0
71,44.0,104A,160.0,1000,0
72,46.0,104A,161.5,0,45
73,48.0,104C,160.0,1000,0
74,50.0,104D,159.0,2000,0
75,52.0,1119 企銀岡山,161.0,1000,0
76,54.0,1161 日盛忠孝,160.5,1000,0
77,56.0,1162,159.5,0,500
78,58.0,1163 日盛台中,159.5,1000,0
79,60.0,1164 日盛內湖,160.5,1000,0
80,62.0,1166,160.0,0,2000
81,64.0,1168 日盛高雄,159.5,200,0
82,66.0,116A,160.0,1000,0
83,68.0,116b 日盛園區,159.5,0,2000
84,70.0,116C 日盛八德,158.5,1000,1000
85,72.0,116C,160.0,1000,0
86,74.0,116f 日盛復興,159.0,1000,0
87,76.0,116F,160.0,2000,0
88,78.0,116G 日盛景美,158.5,1000,2000
89,80.0,116G,160.0,1000,10
90,82.0,116H 日盛新竹,158.5,1000,0
91,84.0,116i 日盛樹林,159.0,2000,101000
92,86.0,116j 日盛頭份,158.5,1000,0
93,88.0,116k 日盛北高,160.0,0,5
94,90.0,116L,159.5,14000,0
95,92.0,116r,159.0,0,5000
96,94.0,116s 日盛土城,158.5,1000,0
97,96.0,116U 日盛桃園,159.5,0,100
98,98.0,116Z 日盛中和,159.0,1000,0
99,100.0,1232 彰銀七賢,158.5,1000,0
100,101.0,1232,159.0,1000,0
101,103.0,1262 宏遠桃園,160.5,0,85
102,105.0,1440 美林,158.5,6000,1000
103,107.0,1440,159.5,0,1000
104,109.0,1440,160.5,2000,5000
105,111.0,1440,161.5,1000,2000
106,113.0,1470,159.0,0,42000
107,115.0,1470,160.0,0,20000
108,117.0,1470,161.0,32000,10000
109,119.0,1480 美商高盛,158.5,0,11000
110,121.0,1520 瑞士信貸,158.5,6000,0
111,123.0,1520,160.0,0,2000
112,125.0,1520,161.0,0,5000
113,127.0,1560 港商野村,158.5,0,1000
114,129.0,1560,159.5,0,1900
115,131.0,1560,161.5,0,1000
116,133.0,1590,159.0,0,53000
117,135.0,1590,160.0,0,30000
118,137.0,1590,161.0,0,29000
119,139.0,1650 瑞銀,159.0,13000,0
120,141.0,1650,160.5,0,3000
121,143.0,1650,161.5,0,1000
122,145.0,2180,159.0,2000,0
123,147.0,2181 亞東板橋,158.5,1000,0
124,149.0,2181,159.5,0,1000
125,151.0,2181,160.5,2000,0
126,153.0,2186 亞東高雄,160.5,1000,0
127,155.0,5050,159.0,8000,0
128,157.0,5050,160.5,0,1000
129,159.0,5261 美好蘆洲,159.0,1000,0
130,161.0,5262,160.0,1000,0
131,163.0,5264 美好高雄,159.0,10000,0
132,165.0,526K 美好富順,159.0,2000,0
133,167.0,5320,160.0,1000,0
134,169.0,5321,162.0,800,0
135,171.0,5382 第一台中,160.0,1000,0
136,173.0,5383,160.0,150,0
137,175.0,5387 第一澎湖,159.0,1000,0
138,177.0,538C 第一光復,158.5,1000,0
139,179.0,538E 第一自由,158.5,2000,1000
140,181.0,538E,160.0,2000,0
141,183.0,538I 第一頭份,158.5,1000,0
142,185.0,538N 第一豐原,160.5,4000,0
143,187.0,538W 第一華江,158.5,1000,0
144,189.0,538Y 第一中壢,158.5,1000,0
145,191.0,5604 永興大墩,159.0,1000,0
146,193.0,5850,159.0,3000,0
147,195.0,5850,160.5,0,1000
148,197.0,5852 統一敦南,158.5,1000,0
149,199.0,5853 統一中壢,158.5,1000,0
150,102.0,1233 彰銀台中,160.0,0,10000
151,104.0,126Q 宏遠高雄,160.0,10,0
152,106.0,1440,159.0,5000,0
153,108.0,1440,160.0,0,11000
154,110.0,1440,161.0,6000,15000
155,112.0,1470 台灣摩根,158.5,14000,32000
156,114.0,1470,159.5,0,7000
157,116.0,1470,160.5,0,16000
158,118.0,1470,161.5,0,6000
159,120.0,1480,161.5,1000,2000
160,122.0,1520,159.0,3000,0
161,124.0,1520,160.5,0,9000
162,126.0,1520,161.5,0,12000
163,128.0,1560,159.0,0,2000
164,130.0,1560,160.0,0,1000
165,132.0,1590 花旗環球,158.5,0,72000
166,134.0,1590,159.5,0,9000
167,136.0,1590,160.5,5000,36000
168,138.0,1590,161.5,0,3000
169,140.0,1650,160.0,0,11000
170,142.0,1650,161.0,1000,16000
171,144.0,2180 亞 東,158.5,1000,0
172,146.0,2180,160.0,1000,0
173,148.0,2181,159.0,0,1000
174,150.0,2181,160.0,0,1000
175,152.0,2181,161.5,0,1000
176,154.0,5050 大 展,158.5,7000,0
177,156.0,5050,159.5,5000,0
178,158.0,5050,161.0,0,1000
179,160.0,5262 美好楊梅,159.0,0,2000
180,162.0,5262,161.0,1000,0
181,164.0,5267 美好基隆,158.5,2000,0
182,166.0,5320 高 橋,159.0,1000,0
183,168.0,5321 高橋龍潭,158.5,1000,0
184,170.0,5380 第一金證,160.0,100,0
185,172.0,5383 第一高雄,159.5,20,0
186,174.0,5384 第一台南,160.5,10,0
187,176.0,538B 第一新竹,160.0,0,1000
188,178.0,538D 第一忠孝,158.5,1000,0
189,180.0,538E,159.0,0,1000
190,182.0,538E,160.5,0,16
191,184.0,538M 第一嘉義,159.5,6,0
192,186.0,538P 第一路竹,158.5,0,1000
193,188.0,538W,160.0,50,0
194,190.0,5602 永興水湳,159.0,2000,0
195,192.0,5850 統 一,158.5,1000,0
196,194.0,5850,159.5,10,0
197,196.0,5850,161.5,1000,0
198,198.0,5852,159.0,1000,0
199,200.0,5854 統一城中,159.0,0,5000
200,201.0,5855 統一台南,159.0,0,7000
201,203.0,5857,159.5,100,0
202,205.0,585D 統一新台中,159.0,1000,0
203,207.0,585H,160.0,0,1000
204,209.0,585J,160.5,0,6000
205,211.0,585M,160.5,1000,0
206,213.0,585Q,160.0,1000,2000
207,215.0,585Y,160.0,200,0
208,217.0,5921 元富高雄,160.5,1000,0
209,219.0,5922,159.5,100,0
210,221.0,5922,160.5,2000,0
211,223.0,5925 元富台中,160.0,1000,0
212,225.0,5929 元富台南,159.0,1000,0
213,227.0,592a 元富松德,159.0,3000,0
214,229.0,592A 元富緯城,159.0,0,1000
215,231.0,592b 元富板橋,160.0,1000,0
216,233.0,592D 元富大昌,159.5,50,0
217,235.0,592e,160.5,1000,0
218,237.0,592E,160.0,100,0
219,239.0,592E,161.5,100,0
220,241.0,592g,160.0,8,0
221,243.0,592G,159.5,10,0
222,245.0,592G,160.5,10,0
223,247.0,592I 元富嘉義,158.5,12000,0
224,249.0,592l 元富大裕,158.5,1000,0
225,251.0,592m 元富成功,159.5,2,0
226,253.0,592n,161.5,0,2000
227,255.0,592P 元富同大,158.5,1000,0
228,257.0,592Q,160.5,0,1000
229,259.0,592S,160.0,1000,0
230,261.0,592u,161.5,0,1000
231,263.0,592V,159.5,1000,0
232,265.0,592y 元富花蓮,160.0,0,100
233,267.0,6012 ★亞網路,158.5,1000,0
234,269.0,601d 亞鑫豐,159.0,3000,0
235,271.0,601d,161.5,0,1
236,273.0,6110,159.5,1000,0
237,275.0,6160 中國信託,159.0,1000,0
238,277.0,6161 中信三重,158.5,1000,0
239,279.0,6162,159.0,0,1000
240,281.0,6163,160.0,0,1000
241,283.0,6164 中信託文,158.5,4000,0
242,285.0,6164,160.0,1100,2000
243,287.0,6167 中信松江,160.0,100,0
244,289.0,616A 中信中壢,159.0,1000,0
245,291.0,616A,160.0,1000,0
246,293.0,616K 中信託高,160.0,50,0
247,295.0,6383 光和和美,161.5,1000,0
248,297.0,6460,161.5,0,1000
249,299.0,6464 大昌新店,158.5,1000,0
250,202.0,5857 統一新竹,159.0,1000,0
251,204.0,5857,160.5,1000,0
252,206.0,585H 統一桃園,158.5,0,4000
253,208.0,585J 統一三重,159.5,6000,0
254,210.0,585M 統一士林,159.0,1000,0
