,序號,券商,價格,買進股數,賣出股數
0,1,1020,88.4,1000,0
1,3,1021,87.6,2000,0
2,5,1021,87.8,3000,0
3,7,1023,88.1,100,0
4,9,1025,87.6,202,0
5,11,1028,87.8,0,6000
6,13,102F,87.6,1000,0
7,15,1032,87.6,0,3000
8,17,1035,88.2,0,1000
9,19,1037,87.7,1000,0
10,21,1039,88.3,0,2000
11,23,103F,88.0,0,1000
12,25,1040,88.2,0,9000
13,27,1041,87.8,0,100
14,29,1045,87.9,1000,0
15,31,104A,88.1,0,1000
16,33,104C,88.2,15000,0
17,35,1110,87.8,1000,0
18,37,111F,88.1,0,4000
19,39,1160,87.5,2000,0
20,41,1160,88.2,7000,0
21,43,1162,87.9,1000,0
22,45,1163,88.4,0,4000
23,47,1166,88.1,2000,0
24,49,1167,88.5,1000,0
25,51,1169,88.0,0,8000
26,53,116A,88.0,0,1000
27,55,116B,87.8,0,1000
28,57,116B,88.2,1000,0
29,59,116E,87.8,1000,0
30,61,116f,88.5,0,1000
31,63,116F,88.5,3000,0
32,65,116i,87.8,3000,50
33,67,116Q,88.2,2000,0
34,69,116S,88.2,200,0
35,71,116V,88.4,2000,0
36,73,116X,88.0,10000,0
37,75,1230,87.7,20000,0
38,77,1233,87.8,1000,0
39,79,126Q,88.3,0,2000
40,81,1380,87.5,0,382
41,83,1380,87.9,1000,0
42,85,1380,88.2,1000,3000
43,87,1380,88.4,0,1000
44,89,1440,87.7,13000,8000
45,91,1440,87.9,2000,1000
46,93,1440,88.1,6000,0
47,95,1440,88.3,11000,0
48,97,1440,88.5,4000,0
49,99,1470,87.7,2000,22000
50,2,1020,88.5,0,1000
51,4,1021,87.7,1000,0
52,6,1021,87.9,2000,0
53,8,1024,87.8,0,200
54,10,1025,88.2,108,0
55,12,102E,87.7,2000,0
56,14,1031,88.0,0,2000
57,16,1035,88.0,0,1000
58,18,1035,88.3,0,2000
59,20,1039,88.0,0,1000
60,22,1039,88.5,0,2000
61,24,1040,87.7,1000,0
62,26,1040,88.5,0,5000
63,28,1045,87.8,0,1000
64,30,104A,87.8,70,0
65,32,104C,87.9,5000,0
66,34,104D,88.2,1000,0
67,36,111A,87.7,0,1000
68,38,111G,88.6,0,1000
69,40,1160,87.9,1000,0
70,42,1162,87.7,1000,0
71,44,1162,88.4,1000,250
72,46,1166,87.6,1000,0
73,48,1166,88.2,0,1000
74,50,1169,87.5,0,6000
75,52,116A,87.6,1000,0
76,54,116B,87.7,0,1000
77,56,116B,87.9,2000,0
78,58,116B,88.4,0,33
79,60,116f,87.6,1000,0
80,62,116F,87.7,0,3000
81,64,116G,87.6,2000,1000
82,66,116K,88.3,0,1000
83,68,116Q,88.4,2000,0
84,70,116U,87.9,2000,0
85,72,116W,88.3,0,1000
86,74,116Z,88.3,0,1000
87,76,1233,87.6,1000,0
88,78,1262,88.0,0,5000
89,80,126Q,88.6,0,1000
90,82,1380,87.8,1000,0
91,84,1380,88.0,0,2000
92,86,1380,88.3,0,1000
93,88,1440,87.6,6000,47000
94,90,1440,87.8,38000,1000
95,92,1440,88.0,6000,0
96,94,1440,88.2,70000,0
97,96,1440,88.4,10000,0
98,98,1470,87.6,7000,19000
99,100,1470,87.8,10000,55000
100,101,1470,87.9,4000,75000
101,103,1470,88.1,2000,1000
102,105,1470,88.3,3000,16000
103,107,1470,88.5,2000,0
104,109,1480,87.7,4000,6000
105,111,1480,87.9,10000,7000
106,113,1480,88.1,158000,1000
107,115,1480,88.3,17000,3000
108,117,1480,88.5,11000,9000
109,119,1520,87.6,0,57000
110,121,1520,87.8,23000,143000
111,123,1520,88.0,10000,17000
112,125,1520,88.2,14000,107000
113,127,1520,88.4,27000,64000
114,129,1560,87.7,0,21000
115,131,1570,87.9,10000,0
116,133,1650,87.7,11000,20000
117,135,1650,87.9,27000,25000
118,137,1650,88.1,4000,0
119,139,1650,88.3,16000,11000
120,141,1650,88.5,13000,0
121,143,2180,87.8,1000,0
122,145,5050,88.2,1000,0
123,147,5112,87.7,0,2000
124,149,5261,87.8,1000,0
125,151,5262,88.4,113,0
126,153,5268,87.6,1000,0
127,155,5269,87.7,2000,0
128,157,5380,88.1,25,0
129,159,5384,87.8,0,5000
130,161,5385,88.4,613,0
131,163,538B,87.6,0,1000
132,165,538C,88.2,1000,0
133,167,538F,88.1,167,0
134,169,538W,87.6,2000,0
135,171,538W,88.0,0,4000
136,173,5850,87.7,1040,0
137,175,5850,88.1,40,0
138,177,5850,88.5,0,1000
139,179,5852,87.9,100,0
140,181,5853,88.0,7000,0
141,183,5856,88.3,0,2000
142,185,5859,87.6,5000,0
143,187,5859,87.9,0,1000
144,189,585A,88.4,0,2000
145,191,585D,87.7,1000,0
146,193,585H,87.6,1000,0
147,195,585J,87.6,12000,0
148,197,585J,88.4,400,0
149,199,585M,87.8,1000,0
150,102,1470,88.0,2800,4000
151,104,1470,88.2,36000,50000
152,106,1470,88.4,7000,22000
153,108,1470,88.6,4000,0
154,110,1480,87.8,7000,8000
155,112,1480,88.0,6000,1000
156,114,1480,88.2,53000,11000
157,116,1480,88.4,22000,11000
158,118,1480,88.6,4000,0
159,120,1520,87.7,1000,84000
160,122,1520,87.9,1000,43000
161,124,1520,88.1,1000,126000
162,126,1520,88.3,6000,52000
163,128,1520,88.5,5000,29000
164,130,1560,88.5,0,1000
165,132,1650,87.6,12000,12000
166,134,1650,87.8,32000,29000
167,136,1650,88.0,12000,15000
168,138,1650,88.2,20000,26000
169,140,1650,88.4,11000,18000
170,142,1650,88.6,1000,0
171,144,5050,87.6,20000,0
172,146,5050,88.6,0,1000
173,148,5260,88.6,1000,0
174,150,5261,88.2,0,4000
175,152,5266,88.0,50,0
176,154,5268,88.0,0,1000
177,156,5269,88.0,20,0
178,158,5382,87.8,1000,0
179,160,5384,88.4,1000,0
180,162,5389,88.4,0,1000
181,164,538C,87.7,1000,0
182,166,538F,87.8,0,1000
183,168,538P,87.7,2000,0
184,170,538W,87.7,4000,0
185,172,5600,87.8,1000,0
186,174,5850,88.0,40,0
187,176,5850,88.2,34000,0
188,178,5851,88.3,1000,0
189,180,5853,87.8,22000,0
190,182,5856,88.2,1000,0
191,184,5857,88.4,1000,0
192,186,5859,87.7,3000,0
193,188,5859,88.0,0,2000
194,190,585c,87.8,0,1000
195,192,585D,88.3,1000,0
196,194,585I,87.6,10,0
197,196,585J,87.7,1000,0
198,198,585M,87.6,1000,0
199,200,585M,87.9,0,2000
200,201,585M,88.4,0,1000
201,203,585Q,88.0,1000,0
202,205,585Y,87.9,0,1000
203,207,5861,87.7,4000,0
204,209,5920,87.7,26000,1000
205,211,5920,87.9,32000,0
206,213,5920,88.5,1000,0
207,215,5921,88.2,6000,0
208,217,5922,88.0,0,166
209,219,5928,88.5,0,1000
210,221,5929,88.4,0,82
211,223,592a,87.8,1000,0
212,225,592b,88.5,0,1000
213,227,592E,87.7,0,69
214,229,592E,88.1,0,275
215,231,592E,88.3,741,0
216,233,592H,87.9,0,1000
217,235,592l,88.2,0,1000
218,237,592M,88.4,67,0
219,239,592N,88.2,1000,0
220,241,592r,87.9,3000,0
221,243,592w,88.5,0,1000
222,245,592z,88.3,2000,0
223,247,601d,87.8,1000,0
224,249,601d,88.3,0,1000
225,251,611A,88.0,300,0
226,253,6160,88.3,0,1000
227,255,6167,87.8,1000,0
228,257,616K,88.1,1000,0
229,259,616K,88.5,0,1000
230,261,6451,88.4,1000,0
231,263,6461,87.6,1000,0
232,265,6461,88.0,2000,0
233,267,6464,87.6,0,2000
234,269,6465,87.8,0,1000
235,271,7000,87.7,5000,0
236,273,7005,87.6,400,0
237,275,7005,87.9,0,2000
238,277,7007,88.0,20000,0
239,279,7009,87.5,0,1000
240,281,700a,88.2,200,0
241,283,700B,88.3,0,1000
242,285,700j,87.8,4000,0
243,287,700J,87.7,0,1000
244,289,700J,88.1,1000,0
245,291,700M,88.0,0,1000
246,293,700r,87.7,30000,0
247,295,700S,87.8,1000,0
248,297,7750,87.6,3000,0
249,299,7790,87.6,0,1078
250,202,585M,88.5,0,1000
251,204,585U,88.1,15,0
252,206,585Z,87.9,4000,0
253,208,5920,87.6,12000,0
254,210,5920,87.8,46000,0
255,212,5920,88.0,8000,0
256,214,5921,88.0,5000,0
257,216,5922,87.9,0,34
258,218,5923,87.7,2000,0
259,220,5929,88.3,0,97
260,222,592a,87.6,30,0
261,224,592a,88.2,0,726
262,226,592d,87.5,1000,0
263,228,592E,87.9,0,749
264,230,592E,88.2,415,0
265,232,592G,88.5,0,1000
266,234,592l,87.9,0,1000
267,236,592m,88.0,0,4
268,238,592n,88.3,2000,0
269,240,592P,87.8,1000,0
270,242,592U,87.7,10000,0
271,244,592z,87.8,0,1000
272,246,601d ,87.5,1000,0
273,248,601d,88.1,233,1000
274,250,601d,88.4,0,1000
275,252,6160,87.7,3000,0
276,254,6160,88.4,0,1000
277,256,616A,87.8,1000,0
278,258,616K,88.4,0,3000
279,260,638D,88.4,2000,0
280,262,6460,88.3,1000,0
281,264,6461,87.8,1000,0
282,266,6462,87.6,2000,0
283,268,6464,87.7,3000,0
284,270,6950,87.6,1000,0
285,272,7000,87.9,3000,0
286,274,7005,87.8,0,1000
287,276,7005,88.3,1,0
288,278,7007,88.3,10000,0
289,280,700a,88.1,100,0
290,282,700a,88.6,0,1000
291,284,700I,87.9,8000,0
292,286,700j,87.9,100,0
293,288,700J,87.9,1000,0
294,290,700L,88.2,2000,0
295,292,700P,87.8,1176,0
296,294,700R,88.0,0,300
297,296,700V,88.2,1000,0
298,298,7750,88.4,0,3000
299,300,7790,87.7,0,150
300,301,7790,87.9,0,200
301,303,7790,88.2,96,1058
302,305,779c,87.7,1000,0
303,307,779c,87.9,1000,0
304,309,779c,88.3,1000,0
305,311,779G,87.7,0,2000
306,313,779j,87.8,2000,0
307,315,779J,87.9,0,1000
308,317,779n,87.7,1000,0
309,319,779P,87.9,1000,0
310,321,779V,87.8,3000,0
311,323,779Z,87.6,1000,0
312,325,8150,87.6,5191,2000
313,327,8150,87.9,1000,0
314,329,8150,88.2,15,2500
315,331,8150,88.5,2000,2000
316,333,815A,88.2,0,2000
317,335,815B,88.1,1000,0
318,337,815B,88.4,1000,1000
319,339,815Y,87.6,1000,0
320,341,8381,87.8,2000,0
321,343,8440,87.6,0,1000
322,345,8440,87.8,5000,66000
323,347,8440,88.0,1000,2000
324,349,8440,88.2,46000,92000
325,351,8440,88.4,48000,4000
326,353,8440,88.6,0,3000
327,355,8455,87.8,7000,0
328,357,8459,88.1,0,10000
329,359,845B,87.7,1000,0
330,361,845J,87.8,1000,0
331,363,8520,88.0,100,0
332,365,8560,87.6,3050,0
333,367,8560,87.8,5,3000
334,369,8560,88.2,1010,0
335,371,8560,88.5,2000,0
336,373,8561,87.7,1000,0
337,375,8561,88.4,0,1100
338,377,8563,87.6,300,0
339,379,8564,87.9,0,2000
340,381,8565,87.5,10,1000
341,383,8565,87.7,2000,0
342,385,8565,88.2,100,0
343,387,8565,88.5,0,1000
344,389,8710,87.8,1000,0
345,391,8840,88.0,0,1000
346,393,8841,88.5,0,1000
347,395,8842,87.7,1000,0
348,397,8842,87.9,1000,0
349,399,8842,88.1,100,0
350,302,7790,88.1,0,268
351,304,7797,87.8,0,15000
