,序號,券商,價格,買進股數,賣出股數
0,1,1020,29.25,0,3000
1,3,1020,29.5,0,7000
2,5,1021,29.5,1000,0
3,7,1022,29.45,0,1000
4,9,1023,29.3,0,2000
5,11,1023,29.5,0,6000
6,13,1024,29.45,0,32000
7,15,1029,29.5,2000,0
8,17,102C,29.5,36000,2000
9,19,102E,29.4,0,1000
10,21,102F,29.45,250,1000
11,23,102F,29.55,0,7000
12,25,1030,29.45,0,1000
13,27,1031,29.35,0,10000
14,29,1031,29.55,0,10000
15,31,1034,29.5,0,2000
16,33,1035,29.3,0,1000
17,35,1035,29.45,0,31000
18,37,1037,29.5,0,1000
19,39,1039,29.45,2000,0
20,41,103C,29.5,0,7000
21,43,1040,29.2,0,10000
22,45,1040,29.45,153000,5000
23,47,1040,29.55,0,1000
24,49,1041,29.3,0,1000
25,51,1041,29.45,1000,1000
26,53,1041,29.55,1000,9000
27,55,1042,29.5,0,11000
28,57,1043,29.4,0,1000
29,59,1043,29.5,0,12000
30,61,1045,29.25,0,2100
31,63,104A,29.2,0,4000
32,65,104A,29.4,0,801
33,67,104A,29.5,19000,21000
34,69,104C,29.2,0,1000
35,71,104C,29.45,2000,7000
36,73,104C,29.55,0,3000
37,75,104D,29.45,5000,6350
38,77,104D,29.55,0,10000
39,79,1110,29.55,0,2000
40,81,1111,29.45,5000,0
41,83,1115,29.5,0,7000
42,85,1118,29.45,5000,0
43,87,111E,29.3,0,1000
44,89,111E,29.55,0,2000
45,91,1160,29.45,200,0
46,93,1161,29.45,498,0
47,95,1162,29.45,1000,0
48,97,1163,29.5,0,5000
49,99,1165,29.45,2000,5000
50,2,1020,29.45,0,3000
51,4,1021,29.45,0,43000
52,6,1022,29.15,0,1000
53,8,1022,29.5,0,4000
54,10,1023,29.45,1000,15000
55,12,1023,29.55,0,1000
56,14,1029,29.45,0,1000
57,16,102A,29.55,0,1000
58,18,102E,29.15,0,18000
59,20,102E,29.5,0,1000
60,22,102F,29.5,0,1000
61,24,102G,29.55,0,3000
62,26,1031,29.25,0,1000
63,28,1031,29.5,0,10000
64,30,1032,29.45,5000,0
65,32,1035,29.2,0,3000
66,34,1035,29.4,0,16000
67,36,1037,29.45,0,4000
68,38,1037,29.55,0,2000
69,40,103A,29.55,0,1000
70,42,103F,29.5,0,2000
71,44,1040,29.4,102000,13000
72,46,1040,29.5,53000,25000
73,48,1041,29.2,3000,0
74,50,1041,29.35,500,5000
75,52,1041,29.5,0,31000
76,54,1042,29.45,0,6000
77,56,1042,29.55,0,2000
78,58,1043,29.45,0,4000
79,60,1043,29.55,0,1000
80,62,1045,29.45,3000,0
81,64,104A,29.25,0,2000
82,66,104A,29.45,0,30200
83,68,104A,29.55,0,6000
84,70,104C,29.4,4000,0
85,72,104C,29.5,2000,1000
86,74,104D,29.3,0,2000
87,76,104D,29.5,2000,5000
88,78,1110,29.2,0,20000
89,80,1111,29.3,0,10000
90,82,1111,29.55,0,1000
91,84,1117,29.5,0,1000
92,86,1118,29.55,0,2000
93,88,111E,29.5,0,1000
94,90,1160,29.2,2000,0
95,92,1161,29.25,0,3000
96,94,1161,29.5,0,2000
97,96,1162,29.5,1000,2000
98,98,1164,29.5,85000,0
99,100,1165,29.5,0,2000
100,101,1166,29.5,1000,0
101,103,1168,29.55,0,5000
102,105,1169,29.45,0,5000
103,107,116A,29.25,0,3000
104,109,116A,29.45,0,16000
105,111,116A,29.55,0,3000
106,113,116b,29.45,4000,200
107,115,116B,29.4,90,1000
108,117,116c,29.5,0,3000
109,119,116C,29.45,0,1000
110,121,116C,29.55,0,20000
111,123,116E,29.3,0,8000
112,125,116F,29.5,0,2000
113,127,116G,29.5,1000,0
114,129,116H,29.3,0,1000
115,131,116H,29.5,1000,2000
116,133,116i,29.55,5000,0
117,135,116J,29.45,0,5000
118,137,116k,29.45,0,2000
119,139,116k,29.55,1000,10000
120,141,116m,29.5,1000,1000
121,143,116M,29.2,0,1000
122,145,116M,29.5,6000,1000
123,147,116P,29.45,0,680
124,149,116Q,29.4,100,0
125,151,116r,29.45,0,1000
126,153,116S,29.5,0,2000
127,155,116U,29.55,0,1000
128,157,116X,29.45,0,55000
129,159,1230,29.5,0,1000
130,161,1232,29.45,0,1000
131,163,1232,29.55,0,2000
132,165,1260,29.25,0,1000
133,167,1261,29.4,0,1000
134,169,126i,29.4,0,1000
135,171,126Q,29.45,0,1000
136,173,126U,29.4,0,1000
137,175,126X,29.5,0,1000
138,177,1360,29.2,1000,0
139,179,1440,29.1,1000,0
140,181,1440,29.2,9000,0
141,183,1440,29.35,222000,0
142,185,1440,29.45,85000,4000
143,187,1470,29.1,0,10000
144,189,1470,29.2,112000,2000
145,191,1470,29.4,28000,0
146,193,1470,29.5,310000,15000
147,195,1480,29.15,1000,0
148,197,1480,29.25,30000,0
149,199,1480,29.45,0,28600
150,102,1168,29.5,0,3000
151,104,1169,29.2,0,5000
152,106,116A,29.2,0,2000
153,108,116A,29.4,0,3000
154,110,116A,29.5,0,5000
155,112,116b,29.4,10000,0
156,114,116b,29.5,0,100
157,116,116B,29.45,0,1000
158,118,116C,29.4,0,1000
159,120,116C,29.5,0,1000
160,122,116d,29.5,1000,0
161,124,116E,29.5,0,5000
162,126,116G,29.45,0,2000
163,128,116H,29.25,0,1000
164,130,116H,29.4,1000,1000
165,132,116i,29.5,0,1000
166,134,116j,29.3,0,1000
167,136,116k,29.15,0,2000
168,138,116k,29.5,3000,2000
169,140,116L,29.5,0,5000
170,142,116M,29.15,0,1000
171,144,116M,29.3,0,1000
172,146,116P,29.15,0,1000
173,148,116Q,29.25,0,1000
174,150,116Q,29.5,2000,11000
175,152,116S,29.25,0,2000
176,154,116U,29.45,1000,1000
177,156,116W,29.5,0,2000
178,158,116Z,29.5,5000,3000
179,160,1232,29.3,0,1000
180,162,1232,29.5,0,3000
181,164,1233,29.45,10000,0
182,166,1260,29.5,0,3000
183,168,1261,29.5,0,1000
