,序號,券商,價格,買進股數,賣出股數
0,1.0,1020,35.45,0,1000
1,3.0,1021,35.65,1000,0
2,5.0,1023,35.8,1000,0
3,7.0,1023,35.95,1000,0
4,9.0,1029,35.55,0,1000
5,11.0,1029,35.9,0,3000
6,13.0,1035,35.65,1000,0
7,15.0,1038,35.75,1,0
8,17.0,1041,35.55,1000,0
9,19.0,1041,35.75,0,1000
10,21.0,1041,35.9,0,1
11,23.0,1043,35.7,3000,0
12,25.0,1045,35.55,13000,0
13,27.0,1045,35.65,2000,0
14,29.0,104A,35.5,2000,1000
15,31.0,104A,35.7,0,7000
16,33.0,104C,35.65,0,1000
17,35.0,1110,35.7,2000,0
18,37.0,111E,35.65,2000,0
19,39.0,1161,35.55,1000,0
20,41.0,1161,35.65,1000,0
21,43.0,1165,35.4,0,2000
22,45.0,1165,35.7,3000,0
23,47.0,1167,35.7,0,4000
24,49.0,1168,35.5,1000,0
25,51.0,116B,35.5,1000,0
26,53.0,116d,35.95,1000,0
27,55.0,116F,35.65,1000,0
28,57.0,116H,35.45,1000,0
29,59.0,116i,35.55,0,2000
30,61.0,116j,35.5,2000,0
31,63.0,116k,35.75,0,1000
32,65.0,116Q,35.7,1000,0
33,67.0,116S,35.7,40,1000
34,69.0,116W,35.55,0,4000
35,71.0,1260,35.5,50000,0
36,73.0,126i,35.95,1,0
37,75.0,126U,35.9,28,0
38,77.0,1440,35.5,0,23000
39,79.0,1440,35.65,3000,1000
40,81.0,1440,35.75,0,3000
41,83.0,1440,36.0,1000,0
42,85.0,1470,35.55,0,2000
43,87.0,1470,35.65,0,4000
44,89.0,1470,35.75,0,1000
45,91.0,1470,35.9,2000,0
46,93.0,1480,35.35,0,1000
47,95.0,1480,35.45,0,3000
48,97.0,1480,35.55,0,3000
49,99.0,1480,35.65,0,3000
50,2.0,1020,35.9,0,471
51,4.0,1023,35.6,0,3000
52,6.0,1023,35.9,1000,0
53,8.0,1028,35.6,0,1000
54,10.0,1029,35.85,0,1000
55,12.0,102G,35.85,0,2000
56,14.0,1035,35.7,2000,0
57,16.0,1041,35.5,1000,0
