,序號,券商,價格,買進股數,賣出股數
0,1.0,1020,63.4,1000,0
1,3.0,1020,63.6,4000,0
2,5.0,1020,63.8,38000,0
3,7.0,1022,64.3,0,1000
4,9.0,1024,64.3,0,3000
5,11.0,1028,64.9,0,110
6,13.0,102A,64.0,1000,0
7,15.0,102G,63.6,1000,0
8,17.0,102G,64.2,1000,0
9,19.0,1030,64.3,0,5000
10,21.0,1032,64.2,1000,0
11,23.0,1035,63.8,0,3467
12,25.0,1041,63.4,1000,0
13,27.0,1041,64.0,2003,0
14,29.0,1041,64.5,200,1000
15,31.0,1042,63.5,1000,0
16,33.0,1042,64.2,50,0
17,35.0,1043,63.4,3000,0
18,37.0,1043,64.3,1000,0
19,39.0,1043,64.6,47,0
20,41.0,1045,63.9,30,0
21,43.0,104A,63.8,50,0
22,45.0,104A,64.3,1000,0
23,47.0,104C,64.0,20,0
24,49.0,104D,64.0,2100,0
25,51.0,1112,64.0,1000,0
26,53.0,111A,64.3,2000,0
27,55.0,1160,63.9,156,0
28,57.0,1162,64.0,1031,0
29,59.0,1163,63.8,1100,0
30,61.0,1165,63.9,7,0
31,63.0,1168,63.9,0,100
32,65.0,1169,64.3,1000,1000
33,67.0,116b,64.0,0,1000
34,69.0,116c,64.9,0,188
35,71.0,116C,63.9,50,0
36,73.0,116e,63.4,2000,0
37,75.0,116e,64.9,110,0
38,77.0,116E,64.6,100,0
39,79.0,116f,64.5,2000,0
40,81.0,116G,63.8,1000,0
41,83.0,116H,63.5,1000,0
42,85.0,116H,64.6,0,1000
43,87.0,116j,63.5,1000,0
44,89.0,116J,64.0,20,0
45,91.0,116k,63.9,0,1
46,93.0,116K,64.4,1000,0
47,95.0,116M,64.0,0,1000
48,97.0,116N,63.8,50,0
49,99.0,116r,64.0,0,5000
50,2.0,1020,63.5,4000,0
51,4.0,1020,63.7,5000,0
52,6.0,1020,64.6,0,233
53,8.0,1023,64.4,1000,0
54,10.0,1028,63.5,0,1000
55,12.0,1029,63.8,250,0
56,14.0,102C,64.4,2000,0
57,16.0,102G,63.8,10000,0
58,18.0,102G,64.9,100,0
59,20.0,1030,64.5,0,104
60,22.0,1035,63.7,1000,0
61,24.0,1039,64.5,0,119
62,26.0,1041,63.5,1000,0
63,28.0,1041,64.4,0,3000
64,30.0,1041,64.9,0,37
65,32.0,1042,64.0,100,0
66,34.0,1042,64.3,1000,0
67,36.0,1043,64.2,0,124
68,38.0,1043,64.4,1000,0
69,40.0,1045,63.4,1000,0
70,42.0,104A,63.4,1000,0
71,44.0,104A,63.9,2,0
72,46.0,104A,64.4,1000,0
73,48.0,104D,63.9,62,0
74,50.0,104D,64.5,61,0
75,52.0,1119,63.7,0,1000
76,54.0,1160,63.8,50,0
77,56.0,1161,63.6,3000,0
78,58.0,1163,63.7,1000,0
79,60.0,1163,64.3,0,1000
80,62.0,1168,63.7,0,2000
81,64.0,1168,64.9,900,0
82,66.0,116b,63.8,0,1000
83,68.0,116B,63.8,1000,0
84,70.0,116C,63.7,1000,0
85,72.0,116C,64.4,0,1000
86,74.0,116e,63.7,2000,0
87,76.0,116E,64.0,1000,0
88,78.0,116f,64.2,1000,0
89,80.0,116F,63.8,0,5000
90,82.0,116G,64.0,10,0
91,84.0,116H,63.6,1000,0
92,86.0,116i,63.9,1000,0
93,88.0,116j,63.8,3000,0
