,序號,券商,價格,買進股數,賣出股數
0,1.0,1020,34.15,0,2000
1,3.0,1020,35.05,0,1000
2,5.0,1021,34.15,0,1000
3,7.0,1023,34.0,0,1000
4,9.0,1023,34.65,0,20000
5,11.0,1024,33.6,1000,0
6,13.0,1025,34.45,0,1000
7,15.0,1029,34.2,0,1000
8,17.0,1029,34.5,0,1000
9,19.0,102A,34.9,0,1000
10,21.0,102C,33.55,1000,0
11,23.0,102E,34.6,0,2000
12,25.0,102F,34.2,0,1000
13,27.0,102F,34.8,5000,0
14,29.0,1031,34.25,0,1000
15,31.0,1032,33.65,0,1000
16,33.0,1032,34.15,0,1000
17,35.0,1033,34.7,7000,0
18,37.0,1035,34.3,0,3000
19,39.0,1035,34.85,0,3000
20,41.0,103A,33.6,0,1000
21,43.0,103A,34.65,0,1000
22,45.0,103F,34.9,0,100
23,47.0,1040,34.3,0,5000
24,49.0,1040,34.45,2000,5000
25,51.0,1040,34.65,0,3000
26,53.0,1041,34.65,1000,0
27,55.0,1041,35.0,0,1000
28,57.0,1042,34.15,1000,0
29,59.0,1042,34.3,0,1000
30,61.0,1043,34.15,0,1000
31,63.0,1043,34.5,0,1000
32,65.0,1043,34.8,0,3000
33,67.0,1045,35.0,0,1000
34,69.0,104A,34.6,2000,0
35,71.0,104A,34.75,0,20000
36,73.0,104A,34.9,0,2000
37,75.0,104C,33.55,2357,0
38,77.0,104C,34.75,0,3000
39,79.0,104D,34.2,0,1000
40,81.0,104D,34.4,0,1000
41,83.0,104D,34.75,0,1000
42,85.0,1113,34.55,0,2000
43,87.0,1114,34.2,1000,0
44,89.0,1116,34.25,0,2000
45,91.0,1118,35.05,2000,0
46,93.0,1160,34.15,0,1000
47,95.0,1160,34.8,0,1000
48,97.0,1161,34.65,0,1000
49,99.0,1162,34.2,2000,0
50,2.0,1020,34.45,0,1000
51,4.0,1021,33.5,1000,0
52,6.0,1021,34.7,0,1000
53,8.0,1023,34.6,0,10449
54,10.0,1023,34.7,0,10180
55,12.0,1024,34.65,0,1000
56,14.0,1028,35.0,1000,0
57,16.0,1029,34.4,0,1000
58,18.0,1029,34.75,0,1000
59,20.0,102A,34.95,0,1000
60,22.0,102E,33.6,0,1000
61,24.0,102F,34.15,0,1000
62,26.0,102F,34.65,15000,2000
63,28.0,102F,35.0,10000,0
64,30.0,1031,34.6,0,1000
65,32.0,1032,34.0,1000,0
66,34.0,1032,34.75,0,1000
67,36.0,1034,35.0,1000,0
68,38.0,1035,34.6,0,3000
69,40.0,103A,33.55,0,10000
70,42.0,103A,34.15,1000,0
71,44.0,103A,34.75,0,19000
72,46.0,1040,34.1,5000,0
73,48.0,1040,34.35,147,0
74,50.0,1040,34.6,0,236
75,52.0,1041,34.25,0,3000
76,54.0,1041,34.75,0,2000
77,56.0,1042,33.4,50,0
78,58.0,1042,34.25,0,1000
79,60.0,1042,34.4,0,1000
80,62.0,1043,34.3,0,1000
81,64.0,1043,34.75,4000,0
82,66.0,1045,34.85,1000,0
83,68.0,104A,34.1,1000,0
84,70.0,104A,34.7,1000,0
85,72.0,104A,34.8,0,20000
86,74.0,104A,35.0,0,1000
87,76.0,104C,34.25,0,40
88,78.0,104D,33.7,0,2000
89,80.0,104D,34.25,0,1000
90,82.0,104D,34.45,0,1000
91,84.0,104D,34.9,0,1000
92,86.0,1113,34.65,0,15000
93,88.0,1116,33.65,0,5000
94,90.0,1116,34.7,0,2000
95,92.0,111G,33.55,1000,0
96,94.0,1160,34.6,120,1000
97,96.0,1161,34.35,0,1000
98,98.0,1161,35.0,1000,0
99,100.0,1163,33.5,0,90
100,101.0,1163,33.55,2000,0
101,103.0,1163,34.2,1000,0
102,105.0,1163,34.75,0,3000
103,107.0,1165,34.45,0,1000
104,109.0,1165,34.85,140,0
105,111.0,1166,34.5,0,1000
106,113.0,1168,33.55,1000,0
107,115.0,1169,34.3,2000,0
108,117.0,1169,34.65,5000,0
109,119.0,1169,34.75,5000,3000
110,121.0,116b,34.75,0,1000
111,123.0,116B,35.05,2000,0
112,125.0,116C,33.65,3000,0
113,127.0,116C,34.25,3000,0
114,129.0,116C,34.7,10000,0
115,131.0,116d,34.6,0,1000
116,133.0,116e,34.2,0,1000
117,135.0,116E,34.25,2000,0
