,序號,券商,價格,買進股數,賣出股數
0,1.0,1020,20.95,1002,0
1,3.0,1023,20.95,0,2000
2,5.0,1023,21.05,0,1000
3,7.0,1025,20.9,1000,1000
4,9.0,1029,20.95,0,1000
5,11.0,102F,20.95,2000,0
6,13.0,1030,20.85,1000,0
7,15.0,1030,21.0,2000,0
8,17.0,1031,21.0,0,5000
9,19.0,1037,20.95,0,1000
10,21.0,1041,20.85,2000,0
11,23.0,1041,21.0,0,2000
12,25.0,1042,21.0,0,2000
13,27.0,1043,20.95,0,23000
14,29.0,1045,20.95,1000,0
15,31.0,104A,21.0,0,2000
16,33.0,104D,21.0,1000,1000
17,35.0,1110,21.0,2000,0
18,37.0,1119,21.0,0,2000
19,39.0,1160,21.0,0,1000
20,41.0,1162,21.0,10000,1000
21,43.0,1164,21.0,1000,0
22,45.0,1166,21.0,1000,0
23,47.0,1169,21.05,1000,0
24,49.0,116A,20.95,10000,2000
25,51.0,116c,21.0,0,12000
26,53.0,116C,21.0,0,2000
27,55.0,116F,20.95,3000,0
28,57.0,116G,21.05,0,1000
29,59.0,116i,20.9,2000,0
30,61.0,116i,21.05,1000,0
31,63.0,116j,20.95,0,5000
32,65.0,116K,21.05,0,7000
33,67.0,116L,21.0,1000,0
34,69.0,116m,20.9,1000,0
35,71.0,116N,20.95,0,4000
36,73.0,116N,21.05,0,2000
37,75.0,116Q,21.0,0,7000
38,77.0,116V,20.95,1000,0
39,79.0,116Z,20.9,1000,283
40,81.0,1233,20.9,2000,0
41,83.0,126H,20.95,2000,0
42,85.0,1440,20.9,10000,0
43,87.0,1440,21.0,2000,93000
44,89.0,1470,20.9,4000,0
45,91.0,1470,21.0,3000,0
46,93.0,1480,20.9,4000,0
47,95.0,1480,21.0,11000,1000
48,97.0,1520,20.95,99000,0
49,99.0,1650,20.95,51000,43000
50,2.0,1022,20.95,10000,0
51,4.0,1023,21.0,0,2000
52,6.0,1025,20.85,1000,0
53,8.0,1025,20.95,2000,0
54,10.0,102E,20.9,0,4000
55,12.0,102G,20.95,0,490
56,14.0,1030,20.95,3000,0
57,16.0,1030,21.05,1000,0
58,18.0,1035,20.95,0,1000
59,20.0,1040,21.0,1000,0
60,22.0,1041,20.95,0,1000
61,24.0,1042,20.95,1000,0
62,26.0,1043,20.9,0,6000
63,28.0,1043,21.0,0,8000
64,30.0,104A,20.95,1000,0
65,32.0,104D,20.95,3000,0
66,34.0,1110,20.95,0,6000
67,36.0,1113,20.95,0,35000
68,38.0,1160,20.95,0,4000
69,40.0,1162,20.95,0,23000
70,42.0,1164,20.95,0,1000
71,44.0,1165,21.05,0,1000
72,46.0,1169,20.85,0,1000
73,48.0,116A,20.9,10000,0
74,50.0,116c,20.95,0,8000
75,52.0,116C,20.95,2000,0
76,54.0,116f,20.95,2000,0
77,56.0,116G,20.95,0,1000
78,58.0,116H,20.95,1300,10000
79,60.0,116i,20.95,2000,0
80,62.0,116j,20.9,2000,5000
81,64.0,116K,20.85,7000,0
82,66.0,116L,20.9,1000,3000
83,68.0,116L,21.05,3000,0
84,70.0,116M,21.05,5000,0
85,72.0,116N,21.0,1000,6000
86,74.0,116Q,20.9,2000,0
87,76.0,116S,21.0,0,5000
88,78.0,116W,20.9,0,15000
89,80.0,116Z,20.95,1000,0
90,82.0,1233,20.95,0,2000
91,84.0,126i,21.05,5000,0
92,86.0,1440,20.95,83000,4000
93,88.0,1470,20.85,1000,0
94,90.0,1470,20.95,15000,2000
95,92.0,1480,20.85,4000,0
96,94.0,1480,20.95,2000,12000
97,96.0,1480,21.05,0,3000
98,98.0,1650,20.9,0,3000
