,序號,券商,價格,買進股數,賣出股數
0,1,1020,108.0,0,4000
1,3,1021,106.0,1000,0
2,5,1023,107.5,1000,0
3,7,1024,108.0,0,2000
4,9,1028,108.0,0,4000
5,11,102C,106.5,0,140
6,13,1030,109.0,3000,2000
7,15,1032,108.5,0,1000
8,17,1035,108.5,1000,0
9,19,1036,108.0,1000,1000
10,21,1038,108.5,0,1000
11,23,1040,107.5,0,1000
12,25,1040,109.0,3000,0
13,27,1041,106.0,1000,0
14,29,1041,108.0,0,3
15,31,1041,109.0,0,15
16,33,1042,108.0,0,1000
17,35,1042,109.0,0,3000
18,37,1043,106.5,0,2000
19,39,1043,107.5,0,3000
20,41,1043,109.0,0,1000
21,43,1045,108.0,0,1000
22,45,1045,109.0,0,1000
23,47,104A,108.5,0,2000
24,49,104C,107.5,0,300
25,51,104D,106.5,0,60
26,53,104D,108.5,0,3000
27,55,1110,107.5,1000,0
28,57,1115,107.5,0,2000
29,59,1160,108.5,0,1000
30,61,1161,107.5,23000,0
31,63,1163,107.5,11000,0
32,65,1163,108.5,0,2000
33,67,1165,108.0,0,4000
34,69,1165,109.0,0,2000
35,71,1166,108.5,0,1000
36,73,1167,108.5,0,1000
37,75,1168,108.0,0,8000
38,77,1169,109.0,0,100
39,79,116b,107.5,0,1000
40,81,116B,109.0,0,1000
41,83,116C,108.0,0,2001
42,85,116e,108.0,16000,0
43,87,116E,107.0,0,2000
44,89,116E,108.0,0,1000
45,91,116f,108.5,0,1000
46,93,116F,109.0,0,1000
47,95,116G,108.5,1000,0
48,97,116H,108.5,1000,0
49,99,116i,106.5,0,1000
50,2,1020,108.5,1000,2000
51,4,1021,108.5,1000,1000
52,6,1023,108.0,0,1000
53,8,1024,108.5,1000,2000
54,10,1029,108.5,1000,0
55,12,102F,108.0,0,3000
56,14,1031,107.0,0,3000
57,16,1033,107.5,0,1000
58,18,1036,107.0,0,1000
59,20,1037,108.5,0,1000
60,22,1040,107.0,0,10000
61,24,1040,108.5,0,3000
62,26,1041,105.5,10,0
63,28,1041,107.5,0,1000
64,30,1041,108.5,1002,1000
65,32,1042,107.5,70000,1000
66,34,1042,108.5,20000,2000
67,36,1043,106.0,1000,0
68,38,1043,107.0,0,6000
69,40,1043,108.0,0,1000
70,42,1045,107.5,0,1000
71,44,1045,108.5,0,1000
72,46,104A,107.0,300,0
73,48,104A,109.0,1000,0
74,50,104C,108.5,2000,1000
75,52,104D,108.0,0,2000
76,54,104D,109.0,0,2000
77,56,1110,109.0,0,1000
78,58,111B,108.5,0,3000
79,60,1161,106.5,2000,0
80,62,1161,108.5,15000,3000
81,64,1163,108.0,250,0
82,66,1163,109.0,0,1000
83,68,1165,108.5,1000,6000
84,70,1166,108.0,0,3000
85,72,1167,107.0,0,11000
86,74,1168,107.5,0,6000
87,76,1168,108.5,0,8000
88,78,116A,106.0,0,1000
89,80,116B,108.5,0,3000
90,82,116C,105.5,0,40
91,84,116C,109.0,0,1000
92,86,116e,109.0,1000,0
93,88,116E,107.5,0,1000
94,90,116E,108.5,0,3000
95,92,116F,108.5,0,3000
96,94,116G,107.0,0,1000
97,96,116G,109.0,0,2000
98,98,116H,109.0,0,1000
99,100,116i,107.5,0,2000
100,101,116i,108.0,0,2000
101,103,116I,106.0,0,1000
102,105,116j,107.0,0,50
103,107,116k,107.5,0,100
104,109,116k,108.5,0,1000
105,111,116m,105.5,0,100
106,113,116m,108.5,0,1000
107,115,116N,108.0,0,1000
108,117,116N,109.0,0,1000
109,119,116P,108.0,0,1000
110,121,116r,109.0,0,1000
111,123,116s,109.0,0,1000
112,125,116S,107.5,0,1000
113,127,116V,108.5,0,1000
114,129,116W,109.0,0,1000
115,131,116Z,107.0,0,100
116,133,116Z,108.0,0,1100
117,135,116Z,109.0,50,0
118,137,1260,107.0,0,31000
119,139,1260,108.0,0,9000
120,141,1260,109.0,5000,7000
121,143,126i,109.0,0,1000
122,145,126Q,108.5,0,12000
123,147,1440,106.0,0,1000
124,149,1440,108.0,48000,0
125,151,1440,109.0,5000,0
126,153,1470,107.5,0,1000
127,155,1470,108.5,1000,1000
128,157,1480,106.0,0,9000
129,159,1480,108.5,3000,0
130,161,1520,105.5,4000,0
131,163,1520,107.0,21000,0
132,165,1520,108.0,20000,0
133,167,1520,109.0,15000,0
134,169,1560,107.0,19000,0
135,171,1560,108.0,25000,0
136,173,1560,109.0,2000,0
137,175,1590,106.5,6000,0
138,177,1590,107.5,42000,0
139,179,1590,108.5,60000,0
140,181,1650,106.0,11000,15000
141,183,1650,107.0,2000,0
142,185,1650,108.0,1000,1000
143,187,1650,109.0,42000,0
144,189,2181,108.0,0,1000
145,191,2185,108.5,188,0
146,193,5050,108.5,0,3000
147,195,5112,109.0,3000,0
148,197,5260,108.5,0,1000
149,199,5261,108.5,0,1000
150,102,116i,108.5,0,3200
151,104,116I,107.5,0,5000
152,106,116j,109.0,0,1000
153,108,116k,108.0,1000,0
154,110,116L,108.0,0,2000
155,112,116m,108.0,0,3000
156,114,116N,107.0,0,1000
157,116,116N,108.5,0,1000
158,118,116P,107.0,1000,0
159,120,116P,108.5,1000,0
160,122,116s,108.0,1000,1000
161,124,116S,107.0,1000,1000
162,126,116S,108.5,0,1000
163,128,116V,109.0,0,2000
164,130,116X,108.5,1000,0
165,132,116Z,107.5,2000,100
166,134,116Z,108.5,0,4000
167,136,1260,106.5,0,15000
168,138,1260,107.5,0,15000
169,140,1260,108.5,0,13000
170,142,126H,108.5,0,2000
171,144,126L,108.5,0,9000
172,146,126X,108.5,4000,1000
173,148,1440,107.5,40000,0
174,150,1440,108.5,58000,19000
175,152,1470,106.0,2000,0
176,154,1470,108.0,1000,2000
177,156,1470,109.0,2000,0
178,158,1480,108.0,2000,0
179,160,1480,109.0,2000,0
180,162,1520,106.0,17000,0
181,164,1520,107.5,34000,0
182,166,1520,108.5,27000,0
183,168,1560,106.0,18000,0
184,170,1560,107.5,40000,0
185,172,1560,108.5,8000,0
186,174,1590,106.0,14000,0
187,176,1590,107.0,28000,0
188,178,1590,108.0,47000,0
189,180,1590,109.0,18000,0
190,182,1650,106.5,3000,0
191,184,1650,107.5,6000,3000
192,186,1650,108.5,46000,4000
193,188,2180,107.5,0,2000
194,190,2184,108.5,0,5000
195,192,5050,106.5,0,1000
196,194,5058,109.0,0,1000
197,196,5260,108.0,10000,1000
198,198,5261,107.5,0,1000
199,200,5262,108.0,0,1000
200,201,5262,108.5,0,1000
201,203,5265,108.0,0,1000
202,205,5266,108.5,4000,0
203,207,5267,108.0,0,1000
204,209,526K,107.5,0,1000
205,211,5320,107.0,0,1000
206,213,5320,109.0,0,1000
207,215,5382,108.5,0,2000
208,217,5384,107.0,0,2000
209,219,5387,106.0,0,1000
210,221,5389,107.5,0,1000
211,223,538A,106.0,0,1000
212,225,538E,109.0,0,1000
213,227,538I,106.0,0,1000
214,229,538j,108.0,0,1000
215,231,538M,108.5,0,10000
216,233,538W,106.5,0,2000
217,235,538W,107.5,0,1000
218,237,538W,108.5,0,3000
219,239,538Y,106.5,0,2000
220,241,538Y,108.0,2000,1000
221,243,5460,109.0,0,1000
222,245,5602,109.0,1000,0
223,247,5850,107.5,6000,0
224,249,5850,108.5,100000,1000
225,251,5851,107.5,0,1000
226,253,5852,108.5,0,2000
227,255,5853,107.5,0,1000
228,257,5855,107.5,1000,0
229,259,5855,108.5,0,2000
230,261,5856,108.5,0,3000
231,263,5857,107.0,0,5000
232,265,585B,107.5,0,1000
233,267,585D,107.5,0,1000
234,269,585g,106.5,1000,0
235,271,585g,108.5,7000,0
236,273,585I,108.5,1000,0
237,275,585J,108.0,0,1000
238,277,585U,108.5,0,5000
239,279,585Z,108.5,1000,0
240,281,5920,107.5,2000,0
241,283,5920,108.5,0,3000
242,285,5921,108.5,0,1000
243,287,5922,107.0,3100,0
244,289,5923,108.0,0,3000
245,291,5926,106.5,0,1000
246,293,5929,107.0,0,200
247,295,5929,108.5,0,200
248,297,592a,107.5,534,3000
249,299,592a,108.5,0,3000
250,202,5262,109.0,0,1000
251,204,5265,108.5,0,1000
252,206,5267,107.0,1000,0
253,208,526A,108.5,0,1000
254,210,526K,108.5,1000,1000
255,212,5320,108.0,0,1000
256,214,5323,108.5,0,1000
257,216,5383,106.0,50,0
258,218,5386,109.0,0,1000
259,220,5387,108.5,0,1000
260,222,5389,108.5,0,1000
261,224,538B,108.5,0,2000
262,226,538F,108.0,0,1000
263,228,538I,108.0,0,1000
264,230,538j,108.5,0,3000
265,232,538W,106.0,0,1000
266,234,538W,107.0,0,1000
267,236,538W,108.0,0,1000
268,238,538Y,106.0,0,2000
269,240,538Y,107.5,1000,3000
270,242,5460,108.5,1000,1000
271,244,5600,108.5,0,1000
272,246,5850,106.5,8000,0
273,248,5850,108.0,50000,0
274,250,5850,109.0,2000,0
275,252,5851,108.5,0,1000
276,254,5853,107.0,0,100
277,256,5854,108.5,50000,0
278,258,5855,108.0,1000,0
279,260,5856,108.0,0,1000
280,262,5856,109.0,1000,0
281,264,5857,108.5,3000,0
282,266,585B,108.5,0,5000
283,268,585D,108.5,0,1000
284,270,585g,108.0,1000,0
285,272,585H,108.0,2050,0
286,274,585J,106.5,0,1000
287,276,585M,106.0,0,5000
288,278,585Y,109.0,0,1000
289,280,585Z,109.0,0,3000
290,282,5920,108.0,2000,5000
291,284,5920,109.0,1,0
292,286,5922,106.0,3000,0
293,288,5922,108.0,5000,0
294,290,5923,108.5,6000,2000
