,序號,券商,價格,買進股數,賣出股數
0,1,1020合　　庫,52.20,0,50000
1,2,1020合　　庫,52.30,0,51000
2,3,1020合　　庫,52.40,0,50000
3,4,1020合　　庫,52.50,0,56000
4,5,1020合　　庫,52.60,0,50000
5,6,1020合　　庫,52.70,0,50000
6,7,1020合　　庫,52.80,0,51000
7,8,1020合　　庫,52.90,1000,50000
8,9,1020合　　庫,53.00,0,100000
9,10,1020合　　庫,53.20,0,100000
10,11,1020合　　庫,53.30,0,49000
11,12,1021合庫台中,52.50,1000,2000
12,13,1021合庫台中,52.70,1000,0
13,14,1021合庫台中,53.10,0,1000
14,15,1022合庫台南,52.50,0,1000
15,16,1022合庫台南,52.80,0,2000
16,17,1022合庫台南,53.00,1000,0
17,18,1022合庫台南,53.10,56,0
18,19,1022合庫台南,53.20,1000,4000
19,20,1023合庫高雄,53.20,1000,0
20,21,1024合庫嘉義,53.00,0,2000
21,22,1024合庫嘉義,53.20,0,5000
22,23,1025合庫基隆,52.80,0,7000
23,24,1025合庫基隆,52.90,0,20000
24,25,1025合庫基隆,53.00,0,1000
25,26,1025合庫基隆,53.20,5000,10000
26,27,1028合庫彰化,52.60,2000,0
27,28,1028合庫彰化,53.10,2000,1000
28,29,1028合庫彰化,53.20,56000,0
29,30,1029合庫鳳山,52.90,1000,0
30,31,102A合庫新竹,52.30,0,1000
31,32,102A合庫新竹,52.90,1000,0
32,33,102A合庫新竹,53.10,1000,0
33,34,102C合庫自強,52.80,1000,0
34,35,102C合庫自強,53.00,0,1000
35,36,102C合庫自強,53.10,0,1000
36,37,102C合庫自強,53.20,1000,28
37,38,102E合庫桃園,52.50,0,2000
38,39,102E合庫桃園,52.70,0,1000
39,40,102E合庫桃園,52.80,0,2000
40,41,102E合庫桃園,52.90,1000,0
41,42,102E合庫桃園,53.00,1000,3000
42,43,102E合庫桃園,53.10,3000,0
43,44,102E合庫桃園,53.20,3000,2000
44,45,102E合庫桃園,53.30,0,1000
45,46,102F合庫西台,52.50,9000,0
46,47,102F合庫西台,53.10,0,475
47,48,102G合庫三重,53.00,0,1000
48,49,102G合庫三重,53.20,0,3000
49,50,1030土　　銀,53.20,0,1000
50,51,1031土銀台中,53.10,0,1000
51,52,1032土銀台南,52.30,0,5000
52,53,1035土銀新竹,53.10,0,2000
53,54,1035土銀新竹,53.20,1000,0
54,55,1037土銀花蓮,53.10,0,1000
55,56,1038土銀和平,53.20,10000,0
56,57,103A土銀建國,53.20,1000,0
57,58,103C土銀白河,53.00,0,1000
58,59,1040臺    銀,52.10,1000,0
59,60,1040臺    銀,52.80,2000,0
60,61,1040臺    銀,52.90,0,1000
61,62,1040臺    銀,53.00,1000,0
62,63,1040臺    銀,53.10,83000,0
63,64,1040臺    銀,53.20,0,6000
64,65,1041臺銀鳳山,52.70,1000,0
65,66,1041臺銀鳳山,53.00,0,400
66,67,1041臺銀鳳山,53.10,0,1000
67,68,1041臺銀鳳山,53.20,0,2000
68,69,1042臺銀臺南,52.40,0,1000
69,70,1042臺銀臺南,52.50,0,3000
70,71,1042臺銀臺南,52.70,1000,0
71,72,1042臺銀臺南,52.90,0,1000
72,73,1042臺銀臺南,53.00,0,1000
73,74,1042臺銀臺南,53.10,2000,1000
74,75,1042臺銀臺南,53.20,2000,0
75,76,1042臺銀臺南,53.30,2000,0
76,77,1043臺銀民權,52.10,1000,0
77,78,1043臺銀民權,52.50,1000,0
78,79,1043臺銀民權,52.60,0,1000
79,80,1043臺銀民權,52.90,0,100
80,81,1043臺銀民權,53.00,0,1400
81,82,1043臺銀民權,53.10,0,2000
82,83,1043臺銀民權,53.20,0,7000
83,84,1045臺銀新竹,52.90,0,1000
84,85,1045臺銀新竹,53.00,0,1000
85,86,1045臺銀新竹,53.10,0,100
86,87,1045臺銀新竹,53.20,9000,4000
87,88,104A臺銀臺中,52.10,1000,0
88,89,104A臺銀臺中,52.30,0,2000
89,90,104A臺銀臺中,52.40,0,1000
90,91,104A臺銀臺中,52.50,1000,0
91,92,104A臺銀臺中,52.60,0,2000
92,93,104A臺銀臺中,52.80,0,1000
93,94,104A臺銀臺中,52.90,0,3000
94,95,104A臺銀臺中,53.00,0,1000
95,96,104A臺銀臺中,53.20,8000,5000
96,97,104C臺銀高雄,52.30,0,1000
97,98,104C臺銀高雄,52.50,1300,0
98,99,104C臺銀高雄,52.60,200,0
99,100,104C臺銀高雄,52.80,0,2000
100,101,104C臺銀高雄,52.90,0,1000
101,102,104C臺銀高雄,53.10,1000,1000
102,103,104C臺銀高雄,53.20,2000,2000
103,104,104D臺銀金山,52.10,0,500
104,105,104D臺銀金山,52.60,0,1000
105,106,104D臺銀金山,53.10,100,50009
106,107,104D臺銀金山,53.20,13000,0
107,108,1110企    銀,52.50,0,1000
108,109,1110企    銀,52.70,0,70000
109,110,1110企    銀,52.80,0,50000
110,111,1110企    銀,52.90,0,3000
111,112,1110企    銀,53.20,0,93000
112,113,1111企銀台中,53.10,0,1000
113,114,1115企銀太平,52.30,0,5000
114,115,1115企銀太平,52.80,0,20000
115,116,1116企銀屏東,53.00,0,5
116,117,1116企銀屏東,53.20,0,1000
117,118,1119企銀岡山,52.30,0,1000
118,119,111F企銀北高,53.00,1000,0
119,120,111G企銀埔墘,52.50,0,1000
120,121,1160日    盛,52.30,0,1000
121,122,1160日    盛,52.80,10,50
122,123,1160日    盛,53.00,0,5000
123,124,1160日    盛,53.10,0,3000
124,125,1160日    盛,53.20,1000,0
125,126,1161日盛忠孝,53.00,0,1000
126,127,1161日盛忠孝,53.20,1000,0
127,128,1162日盛台南,52.40,1000,0
128,129,1163日盛台中,52.10,12000,0
129,130,1163日盛台中,52.50,0,1000
130,131,1163日盛台中,52.60,1000,0
131,132,1163日盛台中,52.70,2000,0
132,133,1163日盛台中,52.80,2000,0
133,134,1163日盛台中,52.90,0,1000
134,135,1163日盛台中,53.10,0,100
135,136,1163日盛台中,53.20,22000,2000
136,137,1163日盛台中,53.30,0,1000
137,138,1164日盛內湖,52.60,0,1000
138,139,1164日盛內湖,53.20,0,2000
139,140,1165日盛板橋,52.40,0,1000
140,141,1165日盛板橋,52.80,0,2000
141,142,1165日盛板橋,52.90,0,9000
142,143,1165日盛板橋,53.10,0,10000
143,144,1165日盛板橋,53.20,0,1000
144,145,1166日盛雙和,52.10,1000,0
145,146,1166日盛雙和,52.70,0,1000
146,147,1166日盛雙和,52.90,0,1000
147,148,1166日盛雙和,53.20,0,1000
148,149,1167日盛嘉義,52.80,0,1000
149,150,1167日盛嘉義,53.10,0,1000
150,151,1167日盛嘉義,53.20,1000,0
151,152,1168日盛高雄,52.30,0,1000
152,153,1168日盛高雄,52.80,0,1000
153,154,1168日盛高雄,52.90,0,1000
154,155,1168日盛高雄,53.10,1000,1000
155,156,1168日盛高雄,53.20,0,2000
156,157,1169日盛士林,52.60,0,1000
157,158,1169日盛士林,52.70,0,1000
158,159,1169日盛士林,52.90,0,1000
159,160,1169日盛士林,53.00,0,3000
160,161,1169日盛士林,53.10,1000,0
161,162,1169日盛士林,53.20,1000,0
162,163,116A日盛木柵,52.50,0,5000
163,164,116A日盛木柵,53.10,0,3000
164,165,116A日盛木柵,53.20,0,200
165,166,116b日盛園區,52.90,0,1000
166,167,116B日盛中壢,52.80,1000,0
167,168,116B日盛中壢,53.00,0,34
168,169,116C日盛八德,52.40,1000,0
169,170,116C日盛八德,52.50,3000,1000
170,171,116C日盛八德,52.80,1000,0
171,172,116C日盛八德,52.90,1000,1000
172,173,116C日盛八德,53.00,2000,1000
173,174,116C日盛八德,53.10,1000,0
174,175,116C日盛八德,53.20,0,15
175,176,116d日盛三峽,52.50,0,1000
176,177,116d日盛三峽,52.70,2000,1000
177,178,116d日盛三峽,53.10,1000,2000
178,179,116e日盛竹北,53.10,0,20
179,180,116f日盛復興,53.10,0,2000
180,181,116F日盛員林,52.10,0,45000
181,182,116F日盛員林,52.20,0,15000
182,183,116F日盛員林,52.30,0,15000
183,184,116F日盛員林,52.40,0,15000
184,185,116F日盛員林,52.50,1000,17000
185,186,116F日盛員林,52.60,0,15000
186,187,116F日盛員林,52.70,1000,5000
187,188,116F日盛員林,52.80,0,5000
188,189,116F日盛員林,52.90,0,7000
189,190,116F日盛員林,53.00,0,5000
190,191,116F日盛員林,53.10,0,6000
191,192,116F日盛員林,53.20,0,5000
192,193,116F日盛員林,53.30,0,5000
193,194,116g日盛龍潭,52.90,0,7000
194,195,116g日盛龍潭,53.20,2000,0
195,196,116G日盛景美,52.50,0,1000
196,197,116G日盛景美,52.60,0,1000
197,198,116G日盛景美,52.80,0,1000
198,199,116G日盛景美,53.10,0,4000
199,200,116G日盛景美,53.20,1500,0
200,201,116H日盛新竹,53.20,30000,0
201,202,116i日盛樹林,52.40,0,3000
202,203,116i日盛樹林,52.80,0,300
203,204,116i日盛樹林,53.00,1000,1000
204,205,116i日盛樹林,53.10,30,1000
205,206,116i日盛樹林,53.20,0,2000
206,207,116I日盛南京,52.60,0,1000
207,208,116I日盛南京,53.20,1000,0
208,209,116j日盛頭份,52.60,2000,0
209,210,116j日盛頭份,53.10,200,0
210,211,116j日盛頭份,53.30,0,2000
211,212,116J日盛中山,52.90,700,0
212,213,116J日盛中山,53.10,10000,0
213,214,116J日盛中山,53.20,10000,0
214,215,116k日盛北高,52.70,3000,0
215,216,116k日盛北高,52.80,0,1000
216,217,116k日盛北高,53.00,0,5000
217,218,116k日盛北高,53.10,1000,1000
218,219,116K日盛花蓮,53.20,1000,1000
219,220,116L日盛大墩,53.10,0,76000
220,221,116L日盛大墩,53.20,1000,200
221,222,116m日盛和美,52.30,0,1000
222,223,116m日盛和美,52.50,0,200
223,224,116m日盛和美,53.10,1000,2000
224,225,116m日盛和美,53.20,0,8000
225,226,116M日盛屏東,53.20,0,1000
226,227,116N日盛永康,52.60,1000,0
227,228,116N日盛永康,53.00,1000,0
228,229,116N日盛永康,53.10,1000,200
229,230,116N日盛永康,53.20,2000,1000
230,231,116P日盛信義,52.60,0,1000
231,232,116P日盛信義,52.70,1000,0
232,233,116P日盛信義,52.90,2000,0
233,234,116P日盛信義,53.10,0,1000
234,235,116P日盛信義,53.20,0,1000
235,236,116Q日盛二林,53.00,0,1000
236,237,116Q日盛二林,53.10,4000,0
237,238,116Q日盛二林,53.20,2000,0
238,239,116r日盛文化,52.30,5000,0
239,240,116r日盛文化,52.50,20000,0
240,241,116r日盛文化,53.20,0,2000
241,242,116s日盛土城,53.20,2000,0
242,243,116S日盛新莊,52.80,0,54
243,244,116S日盛新莊,53.10,0,5000
244,245,116S日盛新莊,53.20,0,1000
